Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
06/02/2018,108,23,-11.8,46,1.1,1860,-21.1,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,118,0,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,98,1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,85,2,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,53,3,-12.5,49,1.5,1885,-21.0,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,36,4,-13.1,54,0.7,1369,-20.4,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,47,5,-13.0,53,0.7,1810,-20.5,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,94,6,-13.2,50,0.5,1873,-21.4,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,216,7,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,471,8,-13.3,60,0.6,1598,-19.4,0.02,0.0,0.0,Winter,No Holiday,1
07/02/2018,239,9,-12.0,50,1.3,1523,-20.3,0.43,0.0,0.0,Winter,No Holiday,1
07/02/2018,157,10,-9.6,39,0.7,1580,-21.0,1.06,0.0,0.0,Winter,No Holiday,1
07/02/2018,178,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,Winter,No Holiday,1
07/02/2018,190,12,-6.0,24,2.6,1964,-23.3,1.97,0.0,0.0,Winter,No Holiday,1
07/02/2018,230,13,-4.5,23,2.6,1937,-22.5,2.12,0.0,0.0,Winter,No Holiday,1
07/02/2018,201,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,Winter,No Holiday,1
07/02/2018,223,15,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,Winter,No Holiday,1
07/02/2018,242,16,-1.7,18,2.0,1919,-22.9,1.41,0.0,0.0,Winter,No Holiday,1
07/02/2018,322,17,-2.3,20,2.2,1994,-22.2,0.77,0.0,0.0,Winter,No Holiday,1
07/02/2018,450,18,-4.0,27,2.5,2000,-20.2,0.16,0.0,0.0,Winter,No Holiday,1
07/02/2018,282,19,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,220,20,-5.8,44,2.1,1994,-16.1,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,225,21,-6.3,48,2.2,1965,-15.5,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,202,22,-6.8,50,1.7,1856,-15.5,0.0,0.0,0.0,Winter,No Holiday,1
07/02/2018,166,23,-7.6,50,1.0,1839,-16.2,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,138,0,-8.2,50,1.1,1850,-16.8,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,128,1,-8.5,60,1.2,1908,-14.8,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,105,2,-8.3,65,0.4,1750,-13.7,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,59,3,-8.6,64,0.9,1754,-14.1,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,48,4,-9.0,54,0.6,1833,-16.6,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,41,5,-9.0,56,0.4,1678,-16.1,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,101,6,-9.3,61,0.7,1684,-15.4,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,257,7,-9.6,67,1.0,1503,-14.5,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,509,8,-9.7,65,0.8,1508,-15.0,0.02,0.0,0.0,Winter,No Holiday,1
08/02/2018,272,9,-8.5,55,1.0,1482,-15.9,0.4,0.0,0.0,Winter,No Holiday,1
08/02/2018,162,10,-6.3,46,1.3,1346,-16.0,1.01,0.0,0.0,Winter,No Holiday,1
08/02/2018,219,11,-3.1,39,1.2,1495,-15.1,1.54,0.0,0.0,Winter,No Holiday,1
08/02/2018,255,12,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,Winter,No Holiday,1
08/02/2018,272,13,0.3,30,1.4,1697,-15.2,2.11,0.0,0.0,Winter,No Holiday,1
08/02/2018,255,14,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,Winter,No Holiday,1
08/02/2018,288,15,1.4,25,2.2,1686,-16.5,1.81,0.0,0.0,Winter,No Holiday,1
08/02/2018,286,16,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,Winter,No Holiday,1
08/02/2018,339,17,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,Winter,No Holiday,1
08/02/2018,566,18,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,Winter,No Holiday,1
08/02/2018,380,19,-1.8,35,1.4,1558,-15.2,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,279,20,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,270,21,-3.3,42,1.1,1596,-14.4,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,235,22,-3.9,41,0.4,1462,-15.2,0.0,0.0,0.0,Winter,No Holiday,1
08/02/2018,197,23,-4.3,44,0.7,1247,-14.7,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,180,0,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,161,1,-4.8,44,1.1,1432,-15.2,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,109,2,-5.1,47,0.9,1460,-14.6,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,80,3,-5.2,48,0.7,1309,-14.5,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,48,4,-4.4,47,0.9,1343,-14.0,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,38,5,-4.2,44,1.1,1196,-14.6,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,119,6,-4.0,41,0.8,1242,-15.3,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,275,7,-3.6,42,0.9,1258,-14.6,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,591,8,-3.3,39,0.9,1279,-15.3,0.02,0.0,0.0,Winter,No Holiday,1
09/02/2018,310,9,-2.4,36,1.2,1276,-15.4,0.2,0.0,0.0,Winter,No Holiday,1
09/02/2018,201,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,Winter,No Holiday,1
09/02/2018,240,11,-0.2,31,0.8,1269,-15.3,0.5,0.0,0.0,Winter,No Holiday,1
09/02/2018,262,12,1.6,28,0.5,1193,-14.9,0.88,0.0,0.0,Winter,No Holiday,1
09/02/2018,270,13,2.6,27,0.8,1120,-14.5,0.82,0.0,0.0,Winter,No Holiday,1
09/02/2018,285,14,4.0,25,0.9,1009,-14.3,1.06,0.0,0.0,Winter,No Holiday,1
09/02/2018,317,15,5.0,24,1.0,1037,-13.9,1.16,0.0,0.0,Winter,No Holiday,1
09/02/2018,321,16,6.0,28,1.7,1183,-11.1,1.03,0.0,0.0,Winter,No Holiday,1
09/02/2018,424,17,4.8,38,3.0,1582,-8.3,0.47,0.0,0.0,Winter,No Holiday,1
09/02/2018,661,18,4.1,40,2.1,1327,-8.3,0.1,0.0,0.0,Winter,No Holiday,1
09/02/2018,409,19,3.3,58,1.7,1024,-4.1,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,310,20,3.0,61,1.9,842,-3.8,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,245,21,2.9,63,1.0,786,-3.4,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,265,22,2.5,66,1.1,759,-3.2,0.0,0.0,0.0,Winter,No Holiday,1
09/02/2018,195,23,2.0,70,0.7,689,-2.9,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,199,0,1.5,71,1.1,590,-3.1,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,239,1,1.7,71,1.2,584,-3.0,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,171,2,1.9,71,1.5,584,-2.8,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,147,3,2.0,71,1.2,534,-2.7,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,81,4,1.9,74,1.2,514,-2.2,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,43,5,1.8,75,2.0,484,-2.1,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,50,6,1.6,78,1.6,448,-1.8,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,99,7,1.6,81,1.4,393,-1.3,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,190,8,1.6,82,1.3,349,-1.1,0.01,0.0,0.0,Winter,No Holiday,1
10/02/2018,224,9,1.6,78,2.0,260,-1.8,0.17,0.0,0.0,Winter,No Holiday,1
10/02/2018,225,10,1.8,73,2.8,270,-2.5,0.69,0.0,0.0,Winter,No Holiday,1
10/02/2018,237,11,2.6,62,2.9,294,-3.9,1.12,0.0,0.0,Winter,No Holiday,1
10/02/2018,250,12,2.9,53,4.7,354,-5.7,1.37,0.0,0.0,Winter,No Holiday,1
10/02/2018,298,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,Winter,No Holiday,1
10/02/2018,288,14,2.2,24,4.5,1700,-16.3,1.66,0.0,0.0,Winter,No Holiday,1
10/02/2018,279,15,2.0,20,4.1,1942,-18.6,1.49,0.0,0.0,Winter,No Holiday,1
10/02/2018,293,16,0.3,17,4.9,2000,-21.9,0.87,0.0,0.0,Winter,No Holiday,1
10/02/2018,279,17,-0.9,19,5.0,2000,-21.6,0.48,0.0,0.0,Winter,No Holiday,1
10/02/2018,218,18,-2.0,15,5.6,2000,-25.2,0.13,0.0,0.0,Winter,No Holiday,1
10/02/2018,153,19,-3.1,14,5.1,2000,-26.9,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,134,20,-4.4,19,5.8,2000,-24.6,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,126,21,-5.6,28,4.1,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,130,22,-6.2,32,3.5,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,1
10/02/2018,120,23,-6.7,35,2.1,2000,-19.6,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,114,0,-6.9,36,2.1,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,97,1,-7.0,38,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,95,2,-7.0,42,1.6,2000,-17.7,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,60,3,-7.2,43,2.0,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,36,4,-7.5,42,2.4,1998,-18.2,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,21,5,-7.8,39,2.8,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,41,6,-8.4,33,1.4,1963,-21.8,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,42,7,-9.2,34,2.0,1945,-22.2,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,83,8,-9.4,29,1.9,1967,-24.1,0.03,0.0,0.0,Winter,No Holiday,1
11/02/2018,128,9,-8.6,28,1.5,1786,-23.8,0.49,0.0,0.0,Winter,No Holiday,1
11/02/2018,132,10,-6.9,21,3.4,1827,-25.6,1.16,0.0,0.0,Winter,No Holiday,1
11/02/2018,157,11,-5.0,25,3.2,1853,-22.0,1.75,0.0,0.0,Winter,No Holiday,1
11/02/2018,176,12,-3.9,28,2.9,1921,-19.7,2.12,0.0,0.0,Winter,No Holiday,1
11/02/2018,214,13,-2.4,28,3.0,1953,-18.4,2.35,0.0,0.0,Winter,No Holiday,1
11/02/2018,193,14,-2.2,29,4.1,1983,-17.8,1.93,0.0,0.0,Winter,No Holiday,1
11/02/2018,183,15,-2.6,31,2.7,1987,-17.4,1.36,0.0,0.0,Winter,No Holiday,1
11/02/2018,177,16,-3.6,36,4.4,2000,-16.5,0.67,0.0,0.0,Winter,No Holiday,1
11/02/2018,200,17,-4.2,47,2.7,2000,-13.8,0.31,0.0,0.0,Winter,No Holiday,1
11/02/2018,152,18,-4.6,56,3.6,2000,-12.0,0.09,0.0,0.0,Winter,No Holiday,1
11/02/2018,149,19,-5.2,66,3.1,2000,-10.5,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,129,20,-5.7,67,2.6,2000,-10.8,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,121,21,-5.6,69,2.2,1984,-10.3,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,105,22,-5.8,57,3.2,1980,-12.9,0.0,0.0,0.0,Winter,No Holiday,1
11/02/2018,93,23,-7.0,49,3.4,1984,-15.9,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,105,0,-7.7,52,3.2,1982,-15.8,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,71,1,-7.9,52,3.7,1961,-16.0,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,47,2,-8.3,49,2.7,2000,-17.1,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,23,3,-8.5,35,2.7,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,35,4,-8.6,31,3.5,2000,-22.7,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,32,5,-9.2,37,1.1,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,111,6,-9.5,36,1.5,2000,-21.8,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,238,7,-9.5,35,1.1,2000,-22.1,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,519,8,-9.1,33,2.1,1998,-22.4,0.03,0.0,0.0,Winter,No Holiday,1
12/02/2018,264,9,-8.4,28,2.2,1947,-23.7,0.49,0.0,0.0,Winter,No Holiday,1
12/02/2018,163,10,-6.7,23,2.4,1938,-24.4,1.25,0.0,0.0,Winter,No Holiday,1
12/02/2018,192,11,-6.1,25,2.8,1976,-22.9,1.28,0.0,0.0,Winter,No Holiday,1
12/02/2018,204,12,-4.6,32,4.2,1874,-18.8,1.43,0.0,0.0,Winter,No Holiday,1
12/02/2018,248,13,-2.7,29,2.9,1961,-18.3,2.29,0.0,0.0,Winter,No Holiday,1
12/02/2018,184,14,-2.4,30,3.4,1824,-17.6,2.08,0.0,0.0,Winter,No Holiday,1
12/02/2018,230,15,-2.1,30,3.9,1933,-17.3,2.22,0.0,0.0,Winter,No Holiday,1
12/02/2018,241,16,-2.4,33,4.5,1815,-16.5,1.55,0.0,0.0,Winter,No Holiday,1
12/02/2018,290,17,-3.1,36,4.4,1988,-16.0,0.89,0.0,0.0,Winter,No Holiday,1
12/02/2018,477,18,-4.4,46,3.5,2000,-14.3,0.23,0.0,0.0,Winter,No Holiday,1
12/02/2018,342,19,-4.9,52,2.0,2000,-13.2,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,246,20,-4.7,55,1.7,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,255,21,-4.3,59,3.0,1239,-11.1,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,202,22,-4.2,57,1.7,2000,-11.4,0.0,0.0,0.0,Winter,No Holiday,1
12/02/2018,142,23,-4.4,58,2.4,2000,-11.4,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,160,0,-5.0,60,1.8,1995,-11.5,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,148,1,-5.5,60,1.3,1994,-12.0,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,108,2,-6.0,58,2.0,2000,-12.9,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,72,3,-6.2,61,1.3,1992,-12.5,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,48,4,-6.4,62,1.8,1978,-12.4,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,53,5,-6.7,64,1.6,1981,-12.3,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,98,6,-7.1,70,1.0,1977,-11.6,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,296,7,-7.2,70,1.9,1946,-11.7,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,570,8,-7.1,68,0.6,1931,-12.0,0.03,0.0,0.0,Winter,No Holiday,1
13/02/2018,287,9,-5.9,52,1.4,1935,-14.1,0.53,0.0,0.0,Winter,No Holiday,1
13/02/2018,202,10,-2.4,41,1.5,1905,-13.8,1.19,0.0,0.0,Winter,No Holiday,1
13/02/2018,254,11,-0.3,40,3.4,1728,-12.2,1.73,0.0,0.0,Winter,No Holiday,1
13/02/2018,283,12,1.0,41,3.3,1794,-10.8,2.11,0.0,0.0,Winter,No Holiday,1
13/02/2018,258,13,2.6,40,3.5,1854,-9.6,2.28,0.0,0.0,Winter,No Holiday,1
13/02/2018,302,14,3.7,39,3.8,1908,-9.0,2.19,0.0,0.0,Winter,No Holiday,1
13/02/2018,297,15,3.7,40,5.3,1950,-8.6,1.96,0.0,0.0,Winter,No Holiday,1
13/02/2018,330,16,3.9,41,4.0,1973,-8.1,1.24,0.0,0.0,Winter,No Holiday,1
13/02/2018,412,17,3.5,46,3.1,1992,-7.0,0.39,0.0,0.0,Winter,No Holiday,1
13/02/2018,606,18,3.1,50,3.7,2000,-6.3,0.07,0.0,0.0,Winter,No Holiday,1
13/02/2018,408,19,2.4,57,3.2,1995,-5.2,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,325,20,2.3,59,3.8,1981,-4.9,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,292,21,2.6,57,3.8,2000,-5.0,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,293,22,2.6,57,3.1,2000,-5.0,0.0,0.0,0.0,Winter,No Holiday,1
13/02/2018,213,23,2.4,59,3.2,2000,-4.8,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,180,0,2.0,65,2.2,1885,-3.9,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,215,1,1.3,67,1.2,1738,-4.1,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,131,2,1.2,64,0.9,1680,-4.8,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,103,3,1.1,65,1.0,1596,-4.7,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,53,4,1.1,67,1.7,1506,-4.3,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,58,5,1.0,68,0.6,1519,-4.2,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,110,6,1.1,66,0.9,1550,-4.5,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,294,7,1.3,66,1.1,1534,-4.3,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,608,8,2.1,65,1.1,1559,-3.8,0.01,0.0,0.0,Winter,No Holiday,1
14/02/2018,328,9,3.9,64,2.9,1483,-2.3,0.18,0.0,0.0,Winter,No Holiday,1
14/02/2018,243,10,5.2,65,3.9,1313,-0.8,0.56,0.0,0.0,Winter,No Holiday,1
14/02/2018,290,11,6.3,67,3.5,1179,0.6,0.52,0.0,0.0,Winter,No Holiday,1
14/02/2018,314,12,6.9,67,3.9,986,1.1,0.42,0.0,0.0,Winter,No Holiday,1
14/02/2018,351,13,7.2,65,3.8,773,1.0,0.61,0.0,0.0,Winter,No Holiday,1
14/02/2018,400,14,7.8,57,3.5,675,-0.2,1.34,0.0,0.0,Winter,No Holiday,1
14/02/2018,463,15,8.7,48,4.1,767,-1.7,1.68,0.0,0.0,Winter,No Holiday,1
14/02/2018,449,16,8.0,36,3.5,1013,-6.1,1.09,0.0,0.0,Winter,No Holiday,1
14/02/2018,486,17,6.6,34,2.8,1300,-8.1,0.42,0.0,0.0,Winter,No Holiday,1
14/02/2018,561,18,5.1,34,2.3,1440,-9.5,0.09,0.0,0.0,Winter,No Holiday,1
14/02/2018,318,19,3.9,37,1.4,1417,-9.4,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,264,20,2.8,29,2.8,1473,-13.5,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,218,21,1.7,27,3.1,1734,-15.3,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,220,22,0.3,33,4.0,1436,-14.1,0.0,0.0,0.0,Winter,No Holiday,1
14/02/2018,162,23,-0.3,35,2.1,1577,-13.9,0.0,0.0,0.0,Winter,No Holiday,1
15/02/2018,128,0,-0.7,37,3.5,1716,-13.6,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,125,1,-1.1,38,2.8,1999,-13.6,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,114,2,-1.2,35,2.2,2000,-14.7,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,76,3,-1.4,34,2.1,2000,-15.2,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,60,4,-1.9,34,3.0,2000,-15.7,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,34,5,-2.4,33,3.1,2000,-16.5,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,41,6,-2.6,38,1.0,2000,-15.0,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,57,7,-3.0,40,0.9,2000,-14.7,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,114,8,-3.0,38,1.0,2000,-15.4,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,114,9,-3.5,30,1.5,1980,-18.6,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,129,10,-1.6,26,1.9,1980,-18.6,1.29,0.0,0.0,Winter,Holiday,1
15/02/2018,172,11,0.1,22,2.0,2000,-19.1,1.84,0.0,0.0,Winter,Holiday,1
15/02/2018,176,12,1.7,20,3.0,1983,-18.9,2.28,0.0,0.0,Winter,Holiday,1
15/02/2018,242,13,2.2,18,3.4,1942,-19.7,2.3,0.0,0.0,Winter,Holiday,1
15/02/2018,910,14,2.9,14,4.3,2000,-22.0,2.29,0.0,0.0,Winter,Holiday,1
15/02/2018,916,15,3.8,17,3.2,2000,-19.0,1.97,0.0,0.0,Winter,Holiday,1
15/02/2018,913,16,3.2,16,3.0,2000,-20.2,1.45,0.0,0.0,Winter,Holiday,1
15/02/2018,876,17,2.4,17,3.1,1990,-20.2,0.78,0.0,0.0,Winter,Holiday,1
15/02/2018,830,18,1.1,18,2.5,2000,-20.6,0.2,0.0,0.0,Winter,Holiday,1
15/02/2018,168,19,0.1,21,2.9,2000,-19.7,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,150,20,-0.4,27,2.2,2000,-17.1,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,136,21,-1.1,32,2.4,2000,-15.7,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,147,22,-1.9,30,0.8,2000,-17.2,0.0,0.0,0.0,Winter,Holiday,1
15/02/2018,94,23,-2.5,31,1.4,1996,-17.3,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,107,0,-3.3,35,1.8,1977,-16.6,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,79,1,-3.6,35,2.0,1943,-16.8,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,49,2,-4.1,38,1.2,1996,-16.3,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,38,3,-4.4,37,1.7,1989,-16.9,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,37,4,-4.5,42,1.4,1944,-15.5,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,30,5,-5.0,44,0.9,1976,-15.3,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,32,6,-5.2,42,0.7,1980,-16.1,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,51,7,-5.4,41,0.3,2000,-16.6,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,70,8,-5.4,38,0.7,2000,-17.5,0.04,0.0,0.0,Winter,Holiday,1
16/02/2018,50,9,-4.3,33,0.7,1923,-18.2,0.6,0.0,0.0,Winter,Holiday,1
16/02/2018,80,10,-1.3,32,1.5,1933,-15.9,1.24,0.0,0.0,Winter,Holiday,1
16/02/2018,95,11,1.0,25,1.4,1782,-16.8,1.7,0.0,0.0,Winter,Holiday,1
16/02/2018,139,12,2.2,19,1.4,1946,-19.1,2.01,0.0,0.0,Winter,Holiday,1
16/02/2018,809,13,3.5,17,3.2,1971,-19.3,2.2,0.0,0.0,Winter,Holiday,1
16/02/2018,836,14,4.2,18,3.3,1976,-18.0,2.25,0.0,0.0,Winter,Holiday,1
16/02/2018,245,15,4.0,26,3.5,2000,-13.8,1.75,0.0,0.0,Winter,Holiday,1
16/02/2018,191,16,3.3,38,3.8,1921,-9.6,1.33,0.0,0.0,Winter,Holiday,1
16/02/2018,212,17,2.5,48,4.2,1979,-7.4,0.76,0.0,0.0,Winter,Holiday,1
16/02/2018,167,18,1.4,56,3.2,1932,-6.4,0.22,0.0,0.0,Winter,Holiday,1
16/02/2018,128,19,0.6,59,2.3,1939,-6.5,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,152,20,0.2,61,1.9,1956,-6.4,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,116,21,0.1,67,2.5,1451,-5.3,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,118,22,-0.6,70,3.4,1204,-5.4,0.0,0.0,0.0,Winter,Holiday,1
16/02/2018,86,23,-2.0,51,3.2,1336,-10.8,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,81,0,-2.7,41,3.2,1695,-14.1,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,73,1,-3.1,36,3.5,2000,-16.0,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,58,2,-3.8,30,3.9,2000,-18.8,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,36,3,-4.5,28,3.0,2000,-20.3,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,22,4,-5.2,28,2.5,2000,-20.9,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,16,5,-5.7,31,2.3,1999,-20.1,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,41,6,-6.2,32,2.5,2000,-20.2,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,37,7,-6.8,32,1.6,2000,-20.7,0.0,0.0,0.0,Winter,Holiday,1
17/02/2018,82,8,-7.1,30,1.7,1991,-21.7,0.04,0.0,0.0,Winter,Holiday,1
17/02/2018,100,9,-6.5,26,2.4,1874,-22.8,0.64,0.0,0.0,Winter,Holiday,1
17/02/2018,105,10,-4.3,21,1.4,1908,-23.4,1.34,0.0,0.0,Winter,Holiday,1
17/02/2018,157,11,-2.8,19,2.6,1957,-23.2,1.91,0.0,0.0,Winter,Holiday,1
17/02/2018,185,12,-1.3,17,1.5,1998,-23.2,2.28,0.0,0.0,Winter,Holiday,1
17/02/2018,195,13,-0.4,15,2.4,1938,-23.9,2.46,0.0,0.0,Winter,Holiday,1
17/02/2018,260,14,-0.1,15,4.0,2000,-23.7,2.39,0.0,0.0,Winter,Holiday,1
17/02/2018,275,15,1.0,14,4.6,2000,-23.5,2.12,0.0,0.0,Winter,Holiday,1
17/02/2018,907,16,1.3,15,4.2,2000,-22.5,1.63,0.0,0.0,Winter,Holiday,1
17/02/2018,252,17,0.6,17,3.3,2000,-21.7,0.79,0.0,0.0,Winter,Holiday,1
17/02/2018,863,18,-0.3,17,1.9,2000,-22.4,0.2,0.0,0.0,Winter,Holiday,1
